Unnamed: 0,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3,post_category,comp_category,organizer,target_audience,min_team_size,max_team_size,registration_fee,original_index
951,2024-02-02,"[INNOVATIVE INFORMATICS CONTEST 2024]

Halo teman - teman SMA/SMK sederajat di seluruh Indonesia 🙌

IFest kembali lagi dengan lomba yang pastinya kalian tunggu - tunggu, yaitu
✨INNOVATIVE INFORMATICS CONTEST (I2C) 2024✨
dengan tema 
""A Bridge to Enhance Our Cultural Knowledge""

I2C merupakan sebuah ajang perlombaan dimana siswa/siswi SMA/SMK sederajat yang tergabung dalam satu tim (3 orang anggota) berlomba untuk merancang suatu inovasi aplikasi💡

I2C hadir untuk menampung kreativitas kalian, jadi jangan lupa catat informasi pendaftarannya
📅 2 Februari - 1 Maret 2024
💰 Rp 100.000 / tim

Persiapkan diri kalian dan dapatkan pengalaman berharga dan hadiah menarik
💸 Total Hadiah 9.500.000 bagi pemenang
🏆 Piala Kejuaraan dan Sertifikat Nasional
🏅 E-Certificate bagi peserta

Pendaftaran dapat dilakukan melalui link di bawah ini
🌐  https://bit.ly/I2C_Pendaftaran

Syarat dan ketentuan lainnya dapat dilihat melalui link di bawah ini
🌐  bit.ly/I2C_Rulebook

Untuk informasi lainnya, kalian bisa lihat di media sosial kami di bawah ini 👇
Line : @ykb1847q
Instagram : @ifest_uajy
Facebook : IFEST UAJY
Youtube : IFEST UAJY
Website : ifest.uajy.ac.id/

Ayo tunggu apa lagi? Jangan takut buat mencoba hal baru dan sampai jumpa di acara - acara menarik IFest#12🙌✨

📞Contact Person :
087794005230 (Alvin)
082151779891 (Jeany)

#IFEST12 #lomba #lombaIT #lomba2024 #infolomba #informasilomba #lombanasional #infolombanasional #eventnasional #lombaSMA #lombaSMAnasional #lombasiswa #informatika #lombadesain #lombadesign",2,2,2024,"[INNOVATIVE INFORMATICS CONTEST 2024] Halo teman - teman SMA/SMK sederajat di seluruh Indonesia  IFest kembali lagi dengan lomba yang pastinya kalian tunggu - tunggu, yaitu INNOVATIVE INFORMATICS CONTEST (I2C) 2024 dengan tema  ""A Bridge to Enhance Our Cultural Knowledge"" I2C merupakan sebuah ajang perlombaan dimana siswa/siswi SMA/SMK sederajat yang tergabung dalam satu tim (3 orang anggota) berlomba untuk merancang suatu inovasi aplikasi I2C hadir untuk menampung kreativitas kalian, jadi jangan lupa catat informasi pendaftarannya  2 Februari - 1 Maret 2024  Rp 100.000 / tim Persiapkan diri kalian dan dapatkan pengalaman berharga dan hadiah menarik  Total Hadiah 9.500.000 bagi pemenang  Piala Kejuaraan dan Sertifikat Nasional  E-Certificate bagi peserta Pendaftaran dapat dilakukan melalui link di bawah ini   https://bit.ly/I2C_Pendaftaran Syarat dan ketentuan lainnya dapat dilihat melalui link di bawah ini   bit.ly/I2C_Rulebook Untuk informasi lainnya, kalian bisa lihat di media sosial kami di bawah ini  Line : @ykb1847q Instagram : @ifest_uajy Facebook : IFEST UAJY Youtube : IFEST UAJY Website : ifest.uajy.ac.id/ Ayo tunggu apa lagi? Jangan takut buat mencoba hal baru dan sampai jumpa di acara - acara menarik IFest#12 Contact Person : 087794005230 (Alvin) 082151779891 (Jeany) #IFEST12 #lomba #lombaIT #lomba2024 #infolomba #informasilomba #lombanasional #infolombanasional #eventnasional #lombaSMA #lombaSMAnasional #lombasiswa #informatika #lombadesain #lombadesign","['12', 'IFEST12', 'lomba', 'lombaIT', 'lomba2024', 'infolomba', 'informasilomba', 'lombanasional', 'infolombanasional', 'eventnasional', 'lombaSMA', 'lombaSMAnasional', 'lombasiswa', 'informatika', 'lombadesain', 'lombadesign']","['ykb1847q', 'ifest_uajy']",100000.0,,,COMPETITION,['Informatics Competition'],IFEST UAJY,['SMA'],3.0,3.0,100000,951.0
952,2024-02-01,"Dibimbing langsung oleh mantan ketua tim soal OSN Informatika dan medalis International Olympiad in Informatics (IOI) 😱 😱 😱

- 6 sesi materi dengan soal latihan
- 4 sesi pembahasan soal latihan dan Tryout
- 1 sesi Tryout dengan soal yang baru
- Rekaman dari setiap sesi

👤𝗣𝗲𝗻𝗴𝗮𝗷𝗮𝗿

1. Lie, Maximilianus Maria Kolbe
Dosen, Juri (Ketua SC) OSN Informatika 2020

2. Joel Gunawan
Medalis Perunggu IOI 2023

📍 𝗧𝗲𝗺𝗽𝗮𝘁

Online di Discord

⏰ 𝗪𝗮𝗸𝘁𝘂

Tanggal: 19 Feb - 14 Mar 2024
Setiap Senin, Kamis, dan Sabtu (19.00-21.30 WIB)

🔗 𝗣𝗲𝗻𝗱𝗮𝗳𝘁𝗮𝗿𝗮𝗻

https://bento.me/untitledtc

Early bird (1-10 Feb 2024): 
Rp1.000.000 

Normal (11-18 Feb 2024):
Rp1.200.000

Kolektif min. 3 orang:
@Rp900.000

Undangan spesial bagi yang berasal dari sekolah di provinsi yang belum pernah memenangkan medali emas OSN Informatika (sesuai https://osn.toki.id/statistik/provinsi)
Rp150.000 (kuota terbatas)

❓ 𝗙𝗔𝗤

1. Kenapa harus percaya sama kami?
Pelatihan ini dikelola oleh @csrelatedcompetitions yang sudah hadir sejak 2021 dan telah bekerja sama dengan berbagai kompetisi Competitive Programming tingkat nasional.
Selain itu, admin dari akun ini berpengalaman menjadi bagian dari tim juri OSN Informatika 2023.

2. Kalau mau kolektif, setiap orang harus mengisi form pendaftarannya kah?
Iya, harus. Kami hanya memberikan akses pada akun Discord yang terdaftar di form pendaftaran. Namun, untuk pembayaran 1 orang saja yang isi cukup.

3. Kalau mau kolektif, bisa bayar terpisah ngga?
Bisa yaa

4. Kenapa undangan spesial harganya bisa murah banget?
Kami ingin menyebarkan akses pembelajaran OSN-K Informatika seluas-luasnya, terutama untuk provinsi-provinsi yang belum pernah memenangkan emas di bidang Informatika. Kami harap seberesnya mereka dari kelas kami, mereka bisa jadi pemantik semangat siswa-siswi lainnya dari daerah mereka. 

5. Aku ada pertanyaan lain, tanyanya ke mana ya?
Kamu bisa:
DM akun @untitled.trainingcamp atau 
WA +62 813 2222 1943 (Felicia)

#osn #osnk #osnp #osn2024 #osnk2024 #osninformatika #osnkinformatika #olimpiadesainsnasional #pelatihanosn #pelatihanonline #informatika #olimpiadekomputer #osnkomputer",1,2,2024,"Dibimbing langsung oleh mantan ketua tim soal OSN Informatika dan medalis International Olympiad in Informatics (IOI)    - 6 sesi materi dengan soal latihan - 4 sesi pembahasan soal latihan dan Tryout - 1 sesi Tryout dengan soal yang baru - Rekaman dari setiap sesi  1. Lie, Maximilianus Maria Kolbe Dosen, Juri (Ketua SC) OSN Informatika 2020 2. Joel Gunawan Medalis Perunggu IOI 2023   Online di Discord   Tanggal: 19 Feb - 14 Mar 2024 Setiap Senin, Kamis, dan Sabtu (19.00-21.30 WIB)   https://bento.me/untitledtc Early bird (1-10 Feb 2024):  Rp1.000.000  Normal (11-18 Feb 2024): Rp1.200.000 Kolektif min. 3 orang: @Rp900.000 Undangan spesial bagi yang berasal dari sekolah di provinsi yang belum pernah memenangkan medali emas OSN Informatika (sesuai https://osn.toki.id/statistik/provinsi) Rp150.000 (kuota terbatas)   1. Kenapa harus percaya sama kami? Pelatihan ini dikelola oleh @csrelatedcompetitions yang sudah hadir sejak 2021 dan telah bekerja sama dengan berbagai kompetisi Competitive Programming tingkat nasional. Selain itu, admin dari akun ini berpengalaman menjadi bagian dari tim juri OSN Informatika 2023. 2. Kalau mau kolektif, setiap orang harus mengisi form pendaftarannya kah? Iya, harus. Kami hanya memberikan akses pada akun Discord yang terdaftar di form pendaftaran. Namun, untuk pembayaran 1 orang saja yang isi cukup. 3. Kalau mau kolektif, bisa bayar terpisah ngga? Bisa yaa 4. Kenapa undangan spesial harganya bisa murah banget? Kami ingin menyebarkan akses pembelajaran OSN-K Informatika seluas-luasnya, terutama untuk provinsi-provinsi yang belum pernah memenangkan emas di bidang Informatika. Kami harap seberesnya mereka dari kelas kami, mereka bisa jadi pemantik semangat siswa-siswi lainnya dari daerah mereka.  5. Aku ada pertanyaan lain, tanyanya ke mana ya? Kamu bisa: DM akun @untitled.trainingcamp atau  WA +62 813 2222 1943 (Felicia) #osn #osnk #osnp #osn2024 #osnk2024 #osninformatika #osnkinformatika #olimpiadesainsnasional #pelatihanosn #pelatihanonline #informatika #olimpiadekomputer #osnkomputer","['osn', 'osnk', 'osnp', 'osn2024', 'osnk2024', 'osninformatika', 'osnkinformatika', 'olimpiadesainsnasional', 'pelatihanosn', 'pelatihanonline', 'informatika', 'olimpiadekomputer', 'osnkomputer']","['Rp900', 'csrelatedcompetitions', 'untitled']",150000.0,900000.0,1000000.0,OTHER,['Competition'],csrelatedcompetitions,['SMA'],3.0,,1200000,952.0
953,2024-02-01,https://constructor.university/constructor-open-cup-2024,1,2,2024,https://constructor.university/constructor-open-cup-2024,[],[],,,,COMPETITION,['Competition'],Constructor University,['Umum'],,,0,953.0
954,2024-01-30,"Halo sobat otomasi & robotik

Kami ingin mengundang putra-putri kebanggaan anda untuk mengikuti Regional DoBot Competition 2024 nih! 🤖💻

Kami SSD Automation menjadi salah satu sponsor dalam Event Regional Dobot Competition bersama Robotics Education Centre yang berkolaborasi dengan Himpunan Mahasiswa Elektro Universitas Kristen Krida Wacana.

DoBot adalah robot lengan yang dipakai untuk kegiatan edukasi dan produksi. Putra-putri anda bisa belajar bagaimana cara memprogram dan mengoperasikan DoBot sekaligus bertanding bersama tim kalian dengan mengikuti perlombaan serta kalian bisa menangkan total hadiah sampai jutaan rupiah lho! 🏆🎁💰

Tunggu apa lagi! Yuk daftarkan team kalian segera!
Untuk pendaftaran bisa melalui Scan Barcode diatas atau link ini: https://bit.ly/DoBotReg

Kami tunggu kalian di Event Regional Dobot Competition 2024 yaa!🙌

Kami SSD Automation, memiliki ekosistem otomasi & robotik terlengkap yang dapat merealisasikan ide sobat otomasi & robotik semua.

Otomasi & Robotik, SSD aja!

Perkantoran Mega Sunter B-40
Jl. Danau Sunter Selatan, Jakarta, 14350, Indonesia
P: (62-21) 6583 5077 - 78
F: (62-21) 6583 5079 - 80
E : sales@suryasarana.com

#RoboticsIndonesia #SSDAutomation #InternetofThings #IoT #Robotic #Robotik #Automation #Otomasi #Industry4 #Dobot #DobotIndonesia",30,1,2024,"Halo sobat otomasi & robotik Kami ingin mengundang putra-putri kebanggaan anda untuk mengikuti Regional DoBot Competition 2024 nih!  Kami SSD Automation menjadi salah satu sponsor dalam Event Regional Dobot Competition bersama Robotics Education Centre yang berkolaborasi dengan Himpunan Mahasiswa Elektro Universitas Kristen Krida Wacana. DoBot adalah robot lengan yang dipakai untuk kegiatan edukasi dan produksi. Putra-putri anda bisa belajar bagaimana cara memprogram dan mengoperasikan DoBot sekaligus bertanding bersama tim kalian dengan mengikuti perlombaan serta kalian bisa menangkan total hadiah sampai jutaan rupiah lho!  Tunggu apa lagi! Yuk daftarkan team kalian segera! Untuk pendaftaran bisa melalui Scan Barcode diatas atau link ini: https://bit.ly/DoBotReg Kami tunggu kalian di Event Regional Dobot Competition 2024 yaa! Kami SSD Automation, memiliki ekosistem otomasi & robotik terlengkap yang dapat merealisasikan ide sobat otomasi & robotik semua. Otomasi & Robotik, SSD aja! Perkantoran Mega Sunter B-40 Jl. Danau Sunter Selatan, Jakarta, 14350, Indonesia P: (62-21) 6583 5077 - 78 F: (62-21) 6583 5079 - 80 E : sales@suryasarana.com #RoboticsIndonesia #SSDAutomation #InternetofThings #IoT #Robotic #Robotik #Automation #Otomasi #Industry4 #Dobot #DobotIndonesia","['RoboticsIndonesia', 'SSDAutomation', 'InternetofThings', 'IoT', 'Robotic', 'Robotik', 'Automation', 'Otomasi', 'Industry4', 'Dobot', 'DobotIndonesia']",['suryasarana'],,,,COMPETITION,['Robotics Competition'],"['SSD Automation', 'Robotics Education Centre', 'Universitas Kristen Krida Wacana']",['Mahasiswa'],,,0,954.0
955,2024-01-30,"[HASANUDDIN TECHNO FEST IS BACK]

HME FT-UH Proudly presents Hasanuddin Techno Fest #8 “Empowering Indonesian Youth For Renewable Energy”

Hasanuddin Techno Fest is back with a triple treat “The competition, a captivating technology exhibition, and an insightful national seminar”

HTF Enthusiasts, this is your chance to compete for a total prize of IDR 25 Million. Secure your spot!

For more information and registration details, visit our website https://hasanuddintechnofest8.carrd.co/

Feel free to reach out to our social media accounts:
Instagram:@hasanuddintechnofest_8
Mail:hasanuddintechnofest8@gmail.com

Contact Person:
Fadhli: ‪+62 822‑9693‑2871‬ (Whatsapp)
Raechan: +62 852-5600-6152 (Whatsapp)

#hasanuddintechnofest",30,1,2024,"[HASANUDDIN TECHNO FEST IS BACK] HME FT-UH Proudly presents Hasanuddin Techno Fest #8 Empowering Indonesian Youth For Renewable Energy Hasanuddin Techno Fest is back with a triple treat The competition, a captivating technology exhibition, and an insightful national seminar HTF Enthusiasts, this is your chance to compete for a total prize of IDR 25 Million. Secure your spot! For more information and registration details, visit our website https://hasanuddintechnofest8.carrd.co/ Feel free to reach out to our social media accounts: Instagram:@hasanuddintechnofest_8 Mail:hasanuddintechnofest8@gmail.com Contact Person: Fadhli: +6282296932871 (Whatsapp) Raechan: +62 852-5600-6152 (Whatsapp) #hasanuddintechnofest","['8', 'hasanuddintechnofest']","['hasanuddintechnofest_8', 'gmail']",,,,COMPETITION,"['Technology', 'Renewable Energy Engineering', 'Competition']",HME FT-UH,['Umum'],,,0,955.0
956,2024-01-28,"*ROBOTECH #12 ELECTRICAL SHOCKWAVE 2024* 🤖 

_Haloo Generasi Muda_ 👋🏻 
Keluarga Mahasiswa Teknik Elektro Universitas Muhamadiyah Yogyakarta kembali menyelenggarakan event robot nasional pada acara ROBOTECH #12 ELECTRICAL SHOCKWAVE 2024 

Siapkan TIM kalian dalam perlombaan robot pada event ROBOTECH #12 ini 

Karena kami kembali hadir dengan tema "" Membangun Kreativitas Dan Inovasi Gen Z Dalam Perkembangan Teknologi Indonesia Emas "" 

📜 *KATEGORI LOMBA:* 
• Robot Sumo 
• Robot Line Follower 

📈 *Tingkatan Perlombaan* 
1. Junior : SMP/MTS Sederajat, SMA/SMK Sederajat 
2. Senior : Universitas dan Komunitas 

🗒️ *Timeline* 
• Pendaftaran : 15 Januari - 5 Maret 2024 
• Technical Meeting : Kamis 07 Maret 2024 
• Pelaksanaan : Sabtu 9 Maret 2024 

💰 *HTM* 
• Robot Sumo : Rp 260.000 
• Robot Line Follower : 165.000 

📲 *Link Pendaftaran* 
https://linktr.ee/ROBOTECHElectricalShockwave 

📞 *Contact Person* 
WhatsApp 
• https://wa.me/+6282391321754 [ Augi ] 
• https://wa.me/+6281119199994 [Sulistyo]",28,1,2024,"*ROBOTECH #12 ELECTRICAL SHOCKWAVE 2024*   _Haloo Generasi Muda_   Keluarga Mahasiswa Teknik Elektro Universitas Muhamadiyah Yogyakarta kembali menyelenggarakan event robot nasional pada acara ROBOTECH #12 ELECTRICAL SHOCKWAVE 2024  Siapkan TIM kalian dalam perlombaan robot pada event ROBOTECH #12 ini  Karena kami kembali hadir dengan tema "" Membangun Kreativitas Dan Inovasi Gen Z Dalam Perkembangan Teknologi Indonesia Emas ""   *KATEGORI LOMBA:*   Robot Sumo   Robot Line Follower   *Tingkatan Perlombaan*  1. Junior : SMP/MTS Sederajat, SMA/SMK Sederajat  2. Senior : Universitas dan Komunitas   *Timeline*   Pendaftaran : 15 Januari - 5 Maret 2024   Technical Meeting : Kamis 07 Maret 2024   Pelaksanaan : Sabtu 9 Maret 2024   *HTM*   Robot Sumo : Rp 260.000   Robot Line Follower : 165.000   *Link Pendaftaran*  https://linktr.ee/ROBOTECHElectricalShockwave   *Contact Person*  WhatsApp   https://wa.me/+6282391321754 [ Augi ]   https://wa.me/+6281119199994 [Sulistyo]","['12', '12', '12']",[],260000.0,,,COMPETITION,"['Robot Sumo', 'Robot Line Follower']",Universitas Muhamadiyah Yogyakarta,"['SMP', 'SMA', 'Mahasiswa']",,,260000,956.0
957,2024-01-26,"🌐INERSIA SMANISDA PROUDLY PRESENT 📢 
🏆WRC 2024 by El Chapter 🍭
Preapare your inner graphic designer and robo-soccer warrior and be the champion!🏅

This event is sponsored 🎉 by Komunitas Kampung Robot @kokaroid 🤖

🎨WebDev 🖥️
SMP/SMA
Submition closes on 25 February 2024
Fee: 65.000/team

🕹️Robot Soccer 🤖
SMP/SMA
Registration closes on 18 February 2024
Fee: 150.000/team

Register here:📝
🔗https://forms.gle/1JrHQUrGCtVcNMwx9

Cp 📲 Brian
081231383325
Cp 📲 Satrio
081249890241

See you, there!

And Check out our website for more fantastic and fabulous El Chapter events 👩🏻‍🍳💫🤯
🔗 https://scelchapter24.github.io/SC24/

Bite into our cupcake 🧁 and feel the colorful explosion 💥 of meises inside your mouth along with the happiness that comes with being the winner of 🏆 SMANISDA CUP “ELCHAPTER” 2024 🏅

#SMANISDACUP2024 #ELCHAPTER #WRC2024 #kokaro #robot #webdev #steamlearning #lombarobot #lombarobotsmp #lombawebdev #lombarobotsma #lombasma #lombasmp #eventsma #infolomba #belajarrobot #lombarobotid #csrelatedcompetition",26,1,2024,"INERSIA SMANISDA PROUDLY PRESENT   WRC 2024 by El Chapter  Preapare your inner graphic designer and robo-soccer warrior and be the champion! This event is sponsored  by Komunitas Kampung Robot @kokaroid  WebDev  SMP/SMA Submition closes on 25 February 2024 Fee: 65.000/team Robot Soccer  SMP/SMA Registration closes on 18 February 2024 Fee: 150.000/team Register here: https://forms.gle/1JrHQUrGCtVcNMwx9 Cp  Brian 081231383325 Cp  Satrio 081249890241 See you, there! And Check out our website for more fantastic and fabulous El Chapter events   https://scelchapter24.github.io/SC24/ Bite into our cupcake  and feel the colorful explosion  of meises inside your mouth along with the happiness that comes with being the winner of  SMANISDA CUP ELCHAPTER 2024  #SMANISDACUP2024 #ELCHAPTER #WRC2024 #kokaro #robot #webdev #steamlearning #lombarobot #lombarobotsmp #lombawebdev #lombarobotsma #lombasma #lombasmp #eventsma #infolomba #belajarrobot #lombarobotid #csrelatedcompetition","['SMANISDACUP2024', 'ELCHAPTER', 'WRC2024', 'kokaro', 'robot', 'webdev', 'steamlearning', 'lombarobot', 'lombarobotsmp', 'lombawebdev', 'lombarobotsma', 'lombasma', 'lombasmp', 'eventsma', 'infolomba', 'belajarrobot', 'lombarobotid', 'csrelatedcompetition']",['kokaroid'],,,,COMPETITION,"['Robot Soccer', 'Web Development']",El Chapter,"['SMP', 'SMA']",,,65000,957.0
958,2024-01-26,"Pendaftaran Kontes Robot Indonesia (KRI) 2024 telah dibuka! 🤖

Ayo #SobatPrestasi jenjang Pendidikan Tinggi penggemar robotika segera daftarkan dirimu! ✨

Pendaftaran proposal KRI dapat dilakukan hingga 31 Januari 2024. 🗓️

Jangan lupa, unduh panduan teknisnya melalui laman: pusatprestasinasional.kemdikbud.go.id atau bpti.kemdikbud.go.id 💻

Siapa nih #SobatPrestasi yang udah enggak sabar ikut KRI tahun ini? Tag temanmu dan tulis di kolom komentar ya! 😉

KRI 2024 diselenggarakan oleh Balai Pengembangan Talenta Indonesia (BPTI) sebagai Unit Pelaksana Teknis (UPT) Pusat Prestasi Nasional (Puspresnas) bekerja sama dengan Universitas Muhammadiyah Surakarta (UMS). ✨

#MerdekaBelajar#MerdekaBerprestasi #TalentaEmasIndonesia
#Puspresnas #BPTI
#JujurItuJuara
#BerprestasiLebihHebat
#InfoTalenta
#KRI #KRI2024
#KontesRobotIndonesia",26,1,2024,"Pendaftaran Kontes Robot Indonesia (KRI) 2024 telah dibuka!  Ayo #SobatPrestasi jenjang Pendidikan Tinggi penggemar robotika segera daftarkan dirimu!  Pendaftaran proposal KRI dapat dilakukan hingga 31 Januari 2024.  Jangan lupa, unduh panduan teknisnya melalui laman: pusatprestasinasional.kemdikbud.go.id atau bpti.kemdikbud.go.id  Siapa nih #SobatPrestasi yang udah enggak sabar ikut KRI tahun ini? Tag temanmu dan tulis di kolom komentar ya!  KRI 2024 diselenggarakan oleh Balai Pengembangan Talenta Indonesia (BPTI) sebagai Unit Pelaksana Teknis (UPT) Pusat Prestasi Nasional (Puspresnas) bekerja sama dengan Universitas Muhammadiyah Surakarta (UMS).  #MerdekaBelajar#MerdekaBerprestasi #TalentaEmasIndonesia #Puspresnas #BPTI #JujurItuJuara #BerprestasiLebihHebat #InfoTalenta #KRI #KRI2024 #KontesRobotIndonesia","['SobatPrestasi', 'SobatPrestasi', 'MerdekaBelajar', 'MerdekaBerprestasi', 'TalentaEmasIndonesia', 'Puspresnas', 'BPTI', 'JujurItuJuara', 'BerprestasiLebihHebat', 'InfoTalenta', 'KRI', 'KRI2024', 'KontesRobotIndonesia']",[],,,,COMPETITION,"['Robot Competition', 'Robotics Competition', 'Robot Building Competition']","Balai Pengembangan Talenta Indonesia, Universitas Muhammadiyah Surakarta",['Mahasiswa'],,,0,958.0
959,2024-01-25,https://www.widsworldwide.org/learn/datathon/,25,1,2024,https://www.widsworldwide.org/learn/datathon/,[],[],,,,COMPETITION,['Data Science Competition'],WIDS Worldwide,['Umum'],,,0,959.0
960,2024-01-25,http://aiscl.cuhk.edu.hk/datathon/,25,1,2024,http://aiscl.cuhk.edu.hk/datathon/,[],[],,,,COMPETITION,['Data Science Competition'],Chinese University of Hong Kong,['Mahasiswa'],,,0,960.0
961,2024-01-24,"ALFEST IS BACK 🤩
ALFATH FESTIVAL 2024 ‼️
ULANG TAHUN ALFATH KE-23
Rise Beyond Greatness and Reignite The Stars💫

Competition Days
3-10 Februari 2024 🙌🏻

Open Registration ‼️
(EXTENDED)
s/d 29 Januari 2024 (High School CRD)
s/d 31 Januari 2024 (BSD)

👩🏻‍💻 MORE INFORMATION 

TK/SD Al-Fath Cirendeu
Mr Rizal (0878-8279-3800)

TK/SD/SMP Al-Fath BSD
Mr Pras (0813-9109-6663)

SMP-SMA Al-Fath Cirendeu 
Mr Tiar (0813-9893-6995)

Instagram:
@alfath_school_indonesia
@alfath_highschool

Youtube: Al-Fath School Indonesia
Facebook: Al-Fath School Indonesia

#ALFEST24
#23TAHUNALFATH
#alfathschoolindonesia",24,1,2024,ALFEST IS BACK  ALFATH FESTIVAL 2024  ULANG TAHUN ALFATH KE-23 Rise Beyond Greatness and Reignite The Stars Competition Days 3-10 Februari 2024  Open Registration  (EXTENDED) s/d 29 Januari 2024 (High School CRD) s/d 31 Januari 2024 (BSD)  MORE INFORMATION  TK/SD Al-Fath Cirendeu Mr Rizal (0878-8279-3800) TK/SD/SMP Al-Fath BSD Mr Pras (0813-9109-6663) SMP-SMA Al-Fath Cirendeu  Mr Tiar (0813-9893-6995) Instagram: @alfath_school_indonesia @alfath_highschool Youtube: Al-Fath School Indonesia Facebook: Al-Fath School Indonesia #ALFEST24 #23TAHUNALFATH #alfathschoolindonesia,"['ALFEST24', '23TAHUNALFATH', 'alfathschoolindonesia']","['alfath_school_indonesia', 'alfath_highschool']",,,,COMPETITION,['Education'],Al-Fath School Indonesia,"['SD', 'SMP', 'SMA']",,,0,961.0
962,2024-01-22,"Sobat Prestasi jenjang SD/MI, SMP/MTs dan SMA/MA khususnya yang punya bakat dan minat di bidang Riset dan Inovasi! 🔬✨

Pendaftaran Olimpiade Sains Nasional (OSN) tahun 2024 telah dibuka loh! 🤩

#SobatPrestasi bisa mendaftarkan pada laman: daftar-bpti.kemdikbud.go.id/ dan jangan lupa segera unduh pedoman OSN 2024 di laman: pusatprestasinasional.kemdikbud.go.id

OSN tahun 2024 diselenggarakan oleh Balai Pengembangan Talenta Indonesia (BPTI) sebagai Unit Pelaksana Teknis (UPT) Pusat Prestasi Nasional 

Siapa nih yang udah enggak sabar ikut OSN tahun ini? Tag temanmu dan tulis di kolom komentar ya! 😎

#MerdekaBelajar #MerdekaBerprestasi
#TalentaEmasIndonesia
#Puspresnas #BPTI
#JujurItuJuara
#InfoTalenta
#BerprestasiLebihHebat
#OlimpiadeSainsNasional #OSN2024",22,1,2024,"Sobat Prestasi jenjang SD/MI, SMP/MTs dan SMA/MA khususnya yang punya bakat dan minat di bidang Riset dan Inovasi!  Pendaftaran Olimpiade Sains Nasional (OSN) tahun 2024 telah dibuka loh!  #SobatPrestasi bisa mendaftarkan pada laman: daftar-bpti.kemdikbud.go.id/ dan jangan lupa segera unduh pedoman OSN 2024 di laman: pusatprestasinasional.kemdikbud.go.id OSN tahun 2024 diselenggarakan oleh Balai Pengembangan Talenta Indonesia (BPTI) sebagai Unit Pelaksana Teknis (UPT) Pusat Prestasi Nasional  Siapa nih yang udah enggak sabar ikut OSN tahun ini? Tag temanmu dan tulis di kolom komentar ya!  #MerdekaBelajar #MerdekaBerprestasi #TalentaEmasIndonesia #Puspresnas #BPTI #JujurItuJuara #InfoTalenta #BerprestasiLebihHebat #OlimpiadeSainsNasional #OSN2024","['SobatPrestasi', 'MerdekaBelajar', 'MerdekaBerprestasi', 'TalentaEmasIndonesia', 'Puspresnas', 'BPTI', 'JujurItuJuara', 'InfoTalenta', 'BerprestasiLebihHebat', 'OlimpiadeSainsNasional', 'OSN2024']",[],,,,COMPETITION,['Olimpiade Sains'],Balai Pengembangan Talenta Indonesia,"['SD', 'SMP', 'SMA']",,,0,962.0
963,2024-01-22,https://brandstorm.loreal.com/en,22,1,2024,https://brandstorm.loreal.com/en,[],[],,,,COMPETITION,['Business Competition'],L'Oréal,"['SMA', 'Mahasiswa']",,,0,963.0
