date,url,caption
2025-10-24,https://instagram.com/p/DQLGOCxE_3H,"🌟BEBRAS CHALLENGE 2025🌟
🔥C-THINK COMPETITION 2025 🔥

Pendaftaran Telah Dibuka!
Universitas Ciputra kembali mengundang Anda untuk berpartisipasi dalam BEBRAS CHALLENGE 2025. Tahun ini  juga dihadirkan ajang  bergengsi baru yang mengasah kemampuan Computational Thinking dan problem solving siswa yaitu C-THINK COMPETITION 2025.

🧩*Bebras Challenge 2025*
- Terbuka untuk siswa SD – SMA (individu)
- 10-15 November 2025
- ⁠Biaya: Gratis
- ⁠Register: https://bebras.uc.ac.id/bc25

🏆 *C-Think Competition 2025*
C-Think adalah ajang kompetisi nasional pertama kali di Indonesia yang menguji computational thinking, logika dan problem solving.
- Terbuka untuk siswa SMP – SMA 
- ⁠Tim berisi 2 orang
- ⁠Biaya: Rp 75.000 per tim
- ⁠7 November 2025
- ⁠Lokasi: Universitas Ciputra
- ⁠Hadiah: Uang tunai, beasiswa (untuk SMA), dan medali
- Register: https://bebras.uc.ac.id/ctc25

💪 Jangan lewatkan kesempatan ini dan mari menjadi problem solver masa depan yang siap bersaing di tingkat nasional dan global!

Salam Prestasi !"
2025-10-22,https://instagram.com/p/DQF-oQ6k6w8,"🔹 Bebras Indonesia Challenge 2025
🧠 “Computational Thinking Challenge”
📅 10–15 November 2025

Ayo asah kemampuan berpikir logis dan kreatifmu dalam tantangan Bebras!
Tersedia untuk semua jenjang:
👧 SiKecil: Kelas 1–3 SD
👦 Siaga: Kelas 4–6 SD
🧑 Penggalang: SMP/MTs
👩 Penegak: SMA/SMK

📍 Info dan pendaftaran: bebras.or.id
💡 Latihan soal: latihan.bebras.or.id
🎓 Dapatkan Sertifikat Bebras!

#Bebras2025 #BebrasIndonesia #ComputationalThinking #GerakanPandai #GoogleOrg #LombaSiswa #BelajarMenyenangkan"
2025-10-22,https://instagram.com/p/DQF-T5Ok_QY,"⚡Keluarga Mahasiswa Teknik Elektro⚡
Proudly Presents,

🤖BLUE TECHNO FESTIVAL 2025🤖
""From Ground To Sky, We Lead The Future""

🏆We’re Back with Electrical Engineering Related Competition, such as :

📄 Future Researchers Competition 📄 
Future Researchers Competition is a scientific paper competition for young Researchers. This event encourages you to express your innovate and solution oriented ideas in written work.

📱 Contact Person
(Nabil) : 081222750160
(Indah) : 081268976906

IoT Tech Competition 🛠️
IoT Tech Competition is a platform for student from across Indonesia to create revolutionary IoT Solutions. 

📱 Contact Person
(Haniyah) : 085172389618
(Febryan) : 081216831393

🤖BlazeBot Challange (Line Follower)🤖
Participants will assemble and program a robot that can automatically follow a line to the finish line.

📱 Contact Person
(Firlana) : 081385458880
(Jalu) : 081572460053 

🤖BlastBot Battle (SumoBot)🤖
The Blastbot Battle competition is a robot battle inspired by the sport of sumo. In this competition, two robots face each other in a circular arena. The goal is to push the opposing robot out of the arena.

(Faiz) : 081227904227
(Syauqi) : 082246446027

Open registration :

KTI (Future Researchers & IoT Tech) : 8 September - 26 Oktober 2025
Robotik (Blastbot & Blazebot): 8 September - 8 November 2025

This competition will be held on :
10 December until 12 December 2025

MARK YOUR CALENDAR NOW ‼️

Thank you for your enthusiasm for participating in this competition. Please make sure that you have filled out the registration form correctly‼️

⚠️For further information will be informed on Blue Techno Festival official instagram (@bluetechbofest). Don’t forget to register your team and sugest BTF to your relatives!! See you at BTF 2025😉👋

#eventkampus
#eventmahasiswa
#bluetechnofestival
#BTF25
#KMTE115
#TelkomUniversity"
2025-10-22,https://instagram.com/p/DQF90aSkzzg,"🌟 *INNOVATION FESTIVAL (InFest) 2025* 🌟

""Ajarkan Anak Bahwa Inovasi Bisa Mengubah Dunia, Dimulai dari Langkah Kecil hanya dengan barang- barang daur ulang jadi karya yang bisa bermanfaat bagi dirinya maupun lingkungan sekitarnya. 

Yuk, Ikut Ajang Seru Unjuk Kreativitas Robotik & Inovasi Teknologi untuk Anak Indonesia!""

📢 Terbuka untuk semua — baik yang sudah pernah belajar robotik maupun yang belum!

💡 Jangan Khawatir Pendampingan tersedia sampai hari-H!

📍 *Lokasi* Malang City Point, Lantai 1

🗓️ *Hari-H:* Sabtu, 1 November 2025

💰 *Biaya Registrasi:* Rp200.000

📆 *Pembekalan:* 20 September – 25 Oktober (EXTENDED!)

📋 *Technical Meeting:* 25 Oktober

👦👧 *Syarat Peserta:*

• Usia 9–15 tahun

• Tim beranggotakan 1–4 orang

• Membawa 1 laptop

🏆 *Benefit:*

• Uang tunai & piala

• Sertifikat partisipasi

• Uang pembinaan

🔗☺ Daftar sekarang di sini : *[https://bit.ly/SPIInnFest]*

🤔 Mau tau info lebih lengkap baca Guidebook di link ini: 

*(https://drive.google.com/drive/folders/1oovoE3poMr17XsUwK6BZPRi0VT4ZMV8s?usp=drive_link)*

📞 Info lebih lanjut: *0822-2442-2292*

📸 IG: *@sekolahprogrammingmalang*"
2025-10-22,https://instagram.com/p/DQF9k1sk27p,"IT COMPETITION INVOFEST 2025 telah dibuka!

Dengan tema “From Creation to Innovation”, inilah waktunya kamu membuktikan bahwa ide kreatif bisa menjadi inovasi nyata.

Kategori Lomba:
1. Web Design - Tingkat SMA/SMK/MA
2. Web Design - Tingkat Mahasiswa
3. Poster Design - Tingkat SMA/SMK/MA
4. UI/UX Design - Tingkat Mahasiswa

Timeline:
Gelombang 1: 22–31 Oktober 2025
Gelombang 2: 1–15 November 2025
Pengumuman Finalis: 20 November 2025
Technical Meeting: 21 November 2025
Final & Presentasi: 24–26 November 2025
Pengumuman Juara: 27 November 2025

Daftar sekarang di:
https://www.invofest-harkatnegeri.com/

Ayo buktikan kemampuanmu dan jadikan inovasimu nyata bersama INVOFEST 2025!

#INVOFEST2025 
#FromCreationToInnovation 
#ITCompetition"
2025-10-22,https://instagram.com/p/DQFF5kJEz_9,"Your idea could reach millions. Apply to the K2 Think Hackathon, fly to Abu Dhabi, and build for real-world deployment."
2025-10-20,https://instagram.com/p/DQAyVcDk1cI,"[📢 PENDAFTARAN WEB DEVELOPMENT COMPETITION]

Saatnya tunjukan kreativitas dirimu pada bidang web development💻 Ikuti Soedirman Technophoria – Web Development Competition.

🎯 Tema:
“Innovation and Sustainability in Technology and the Environment”

💰 Biaya Pendaftaran:
Rp 50.000/tim

🏆 Prizepool:
Piala + Sertifikat + Uang Pembinaan

🗓 Timeline:
- Pendaftaran & Proposal: 15 Sept – 17 Okt 2025
- Pengumuman Finalis: 24 Okt 2025
- Technical Meeting: 25 Okt 2025
- Penyelesaian Project: 26 – 31 Okt 2025
- Babak Final: 1 Nov 2025

📞Narahubung:
Hana – 0857-1737-9709
Julio – 0881-6635-897

Instagram: @soedirmantechnophoria
Linktree: [linktr.ee/soedirmantechnophoria]"
2025-10-19,https://instagram.com/p/DP_aQK3E0RG,"📢 [X-PROJECT 2025 : INFORMATICS CHAMPIONSHIP]📢

✨ Ajang bergengsi untuk kamu yang kreatif dan inovatif di bidang teknologi!

- Kategori Lomba:
🎨 Poster Design Competition
💻 UI/UX Design Competition

🗓 Timeline
 Pendaftaran & Pengumpulan Karya: 24 September – 24 Oktober 2025
Penjurian Babak Penyisihan: 25 – 29 Oktober 2025
 Pengumuman Finalis: 30 Oktober 2025
 Technical Meeting: 01 November 2025
 Final & Awarding: 09 November 2025

💰 Biaya Pendaftaran
Poster Design: Rp35.000,-/orang
UI/UX Design: Rp70.000,-/tim

💻Link Pendaftaran:
https://linktr.ee/XPROJECT.IF

🎁 Total Hadiah Jutaan Rupiah!

📲 Contact Person
Poster Design:
🙋🏻‍♀️Amel (+62 858-0697-3728)
🙋🏻‍♀️Cello (+62 821-3995-1799)

UI/UX Design:
🙋🏻‍♂️Raka (+62 851-7531-9271) 
🙋🏻‍♀️Nabila (+62 813-5773-2791) 

🚀 Yuk, tunjukkan ide terbaikmu dan jadi bagian dari X-Project 2025: Informatics Championship!

#XPROJECT2025 #InformaticsChampionship
#TIBravo
#Informatika
#VivaLaHimti"
2025-10-19,https://instagram.com/p/DP_R335E3XV,"💥 SNI CTF 2025 is Here! 💥
The ultimate Capture The Flag challenge for Indonesian high school students is coming again this year! 🏆

📅 Important Dates:
Registration: October 19 - November 20, 2025
Event: November 22 - 23, 2025

⚔️ Are you ready to test your cybersecurity skills? Find hidden flags in vulnerable systems we've set up! This competition is open to all students eager to sharpen their skills in the world of computer security.

🎟 FREE Registration, with total prizes up to IDR 10 Million! 💰
🔗 Sign up now through this link: https://s.id/DaftarSNICTF2025
📞 Contact our Discord CP: k.eii

This event is hosted by SNI Cybersecurity Team. Don’t miss the chance to showcase your talents in cybersecurity!"
2025-10-18,https://instagram.com/p/DP8z3xokzyN,"🚀 Skilio x TechFusion: TechSkills Challenge 2025

💥 Calling all IT enthusiasts across Indonesia — it’s time to put your creativity and technical skills to the test in UI/UX Design, Web & Mobile Programming, and AI & Data Science!

Skilio TechSkills Challenge 2025, in collaboration with TechFusion and sponsored by Singapore Global Network (SGN), is a regional tech competition designed to help aspiring young innovators unlock global opportunities:

✈️ Win a fully sponsored 3D2N industry immersion trip to Singapore
💼 Gain direct recommendations to recruiters and mentors from top tech companies
🎓 Secure SGD $350 worth of Skilio Scholarship for global career opportunities
🌍 Be featured in Skilio’s extensive partner network across Southeast Asia

🔗 Click here for further information : https://linktr.ee/TechFusionid

🍀 Follow @helloskilio and @techfusion.id for updates!
📝 Registration Deadline: November 15th, 2025
🕐 Only 30 slots available – early registration is highly encouraged!

📌 Competition Rounds:
🗓️ Stage 1 – Ideation (Online): Nov 30 – Dec 21, 2025
🗓️ Stage 2 – Live Skills Challenge (Online): Jan 11, 2026
🗓️ Stage 3 – National Final (In-person): Feb 1, 2026
🛫 Trip to Singapore: March 2026

📩 Contact Person : Dinar: +62 878-6839-9053 | Faqih: +62 857-4744-4877

#TechFusion #Skilio #TechFusionXSkilio #TechCompetition #UIUXDesign #WebAndMobile #AIAndDataScience #TechSkills #ITCompetition #LevelUpYourSkills #ShapeTheFuture #LeadWithSkills"
2025-10-16,https://instagram.com/p/DP4A3eKk9zA,"🎪 WELCOME TO JAVA ROBOT CONTEST XIII 2025 🤖✨
“TECHNOCARNIVAL: Pacu Robotmu, Tunjukkan Atraksimu!”

🚀 Saatnya unjuk gigi!
👋🏻 Yang ditunggu-tunggu akhirnya tiba!
Java Robot Contest XIII kembali hadir dengan arena spektakuler yang menggabungkan teknologi dan hiburan dalam satu panggung megah.

Tahun ini, ada 6 kategori lomba yang siap kamu taklukkan:

 SD – 🍩 Donatopia (Transporter)
 SMP – 🌌 Nightmaze (Rescue Transporter)
 SMA – 🏴‍☠ Pirate Clash (Transporter Shooter)
Umum – 🏎 Wacky Rally (Line Follower Mikro)
Umum – 🤖 Ring Rumble (Sumo)
Umum – ⚽ Goal Rush (Soccer) 🔥 NEW!

💰 Biaya Pendaftaran:

- Kategori Sekolah (SD/SMP/SMA): Rp 275.000,-
- Kategori Umum: Rp 250.000,-

💡 Daftarkan dirimu sekarang!
Bawa robot terbaikmu ke arena dan jadilah bagian dari TECHNOCARNIVAL terbesar tahun ini!🎉

📋 Contact Person Pendaftaran :

- SD (Donatopia): Seli – 08970850228
- SMP (Nightmaze): Salsa – 081252471756
- SMA (Pirate Clash): Mutia – 085641083162
- Wacky Rally – Line Follower: Aisyah – 0881036087367
- Ring Rumble – Sumo: Aji – 089509371104
- Goal Rush – Soccer: Inayah – 087841324886

#JRC13
#TechnoCarnival
#PacuRobotmuTunjukkanAtraksimu
#LombaRobot
#ElkaOrraAristo
#HIMAELKAPENS
#PENSJOSS"
2025-10-16,https://instagram.com/p/DP4Aoslk-1y,"[OPEN REGISTRATION GELAR RASA 2025]

Halo, Data Enthusiasts! 👋

HIMASADA UPN “Veteran” Jawa Timur dengan bangga mempersembahkan GELAR RASA (Gerakan Belajar Sains Data) 2025 dengan tema “Revealing Hidden Patterns for Innovation and Strategic 
Growth in the Digital Era” ✨

Gelar Rasa 2025 merupakan program pelatihan akademik di bidang Sains Data yang mencakup rangkaian kegiatan webinar dan kompetisi.
Tahun ini, fokus utama kegiatan adalah Predictive Analysis dan terbuka bagi seluruh mahasiswa aktif dari berbagai perguruan tinggi di Indonesia.

🗣 Pemateri:
1. Shella Theresya Pandiangan, S.T. | Data Scientist Engineer at Bukit Technology (BUMA Group), Former Data Scientist at United Tractors, and 1st Winner Suggestion System & IDEA Awards 2023.
2. Dicky Lihardo Girsang, S.Stat. | Data Analyst at Traveloka, 1st Runner-Up Satria Data 2022, and 1st Winner Tech Innovator Hackathon 2023.

Waktu dan tempat:
📆Sabtu, 1 November 2025 (Webinar)
📆Minggu, 30 November 2025 (Final)
🕒09.00 WIB – Selesai
📍Online (Zoom Meeting)

💰HTM:
Dashboard Analysis:
Early Bird: Rp40.000/Tim
Normal Registration: Rp50.000/Tim
Final Call: Rp60.000/Tim

Data Science Competition:
Early Bird: Rp50.000/Tim
Normal Registration: Rp65.000/Tim
Final Call: Rp75.000/Tim

Infographic Data Challenge:
Early Bird: Rp30.000/Tim
Normal Registration: Rp40.000/Tim
Final Call: Rp50.000/Tim

🔗Link Guidebook Gelar Rasa 2025: 
bit.ly/GuidebookPesertaGelarRasa2025
🔗Link Pendaftaran Gelar Rasa 2025: 
bit.ly/PendaftaranGelarRasa2025_

Tunggu apalagi? Yuk, daftarkan dirimu dan jadilah bagian dari Gelar Rasa 2025!

See you at Gelar Rasa 2025👋🏻

☎ For More Information:
📲 Friza (wa.me/6285804028013)
📲 Bunga (wa.me/6285882623376)

#GelarRasa2025
#DecodeDataDiscoverPatternsDriveInnovation
#SainsDataUPNVJT
#HIMASADAUPNVJT
#DashboardAnalysis
#DataScienceCompetition
#InfografisDataChallenge"
2025-10-16,https://instagram.com/p/DP4AdWVE9YR,"🎮 OSII WEEK 2025
🤖 “Bridging Knowledge & Practice in AI” 🤝

🧠 Saatnya Generasi Muda Berkarya Lewat Game & Otomasi!
Bangun dunia digitalmu dengan Construct 2 🕹 dan n8n ⚙!
Kembangkan game atau aplikasi inovatif yang mencerminkan kreativitas dan kecerdasan buatanmu! 🚀

🏫 Kategori: SMA (Seluruh Indonesia)
📅 Pendaftaran: 10 – 20 Oktober 2025
🏁 Kompetisi: 8 November 2025

💰 Biaya Pendaftaran:
* Rp75.000 / kelompok (maksimal 3 orang)
* Rp50.000 / kelompok (jika dari sekolah yang sama mengirim lebih dari 1 kelompok)

🏆 Benefit & Hadiah:
💸 Uang Tunai
📜 Sertifikat
🌐 Networking & Pengalaman Kreatif di Dunia Game & Otomasi

🔗 Link Pendaftaran:
👉 https://linktr.ee/REGISTRATIONOSIIWEEK2025

📲 Contact Person:
📞 Jonathan Surjadjaja – +62 812-4421-7070
📞 Matthew – +62 838-5419-9258

⚡ Tunjukkan ide terbaikmu dan jadilah generasi kreatif masa depan bersama OSII WEEK 2025! 💡

#OSIIWeek2025 #AICreativeCompetition #Automation #GameDev #BridgingKnowledgeAndPractice"
2025-10-16,https://instagram.com/p/DP4AUCKk0_b,"✨ Pendaftaran Lomba IT Fair XIV Telah Dibuka!

Bagi kamu yang siap menantang diri di bidang teknologi dan inovasi, saatnya bergabung di kompetisi UI/UX Design dan Hackathon!

Hackathon
🔗 s.id/ITFXIV-Hackathon

UI/UX
🔗 s.id/ITFXIV-UIUX

📅 Periode pendaftaran: 11 Oktober 2025 - 1 November 2025

#ITFairXIV #ITFairUINBandung #CodetheFutute #AI #Blockchain #UIUXCompetition #HackathonCompetition"
2025-10-16,https://instagram.com/p/3744744458106913928,
2025-10-16,https://instagram.com/p/3744744457821718763,
2025-10-16,https://instagram.com/p/DP4ADIkE6EO,"🎶 OSII WEEK 2025 
✨ “Bridging Knowledge & Practice in AI” ✨ 

🎬 Saatnya Generasi Muda Berkarya Lewat Musik & Video! 
Eksplorasi kreativitasmu dengan teknologi Generative AI! 
Buat karya musik atau video unik yang mencerminkan imajinasi dan semangat inovasimu! 🚀🎧 

🏫 Kategori: SMP (Seluruh Indonesia) 
📅 Pendaftaran: 10 – 20 Oktober 2025 
🏁 Kompetisi: 1 November 2025 

💰 Biaya Pendaftaran: 
- Rp75.000 / kelompok (maksimal 3 orang) 
- Rp50.000 / kelompok (jika dari sekolah yang sama mengirim lebih dari 1 kelompok) 

🏆 Benefit & Hadiah: 
💸 Uang Tunai 
📜 Sertifikat 
🎁 + Pengalaman Seru & Networking Kreatif di Dunia AI! 

🔗 Link Pendaftaran: 
👉 https://linktr.ee/REGISTRATIONOSIIWEEK2025 

📲 Contact Person: 
📞 Gabriel Salwey – +62 812-4797-9122 
📞 Matthew – +62 838-5419-9258 

⚡ Tunjukkan ide terbaikmu dan jadilah generasi kreatif masa depan bersama OSII WEEK 2025! 💫 

#OSIIWeek2025 #AICreativeCompetition #BridgingKnowledgeAndPractice"
2025-10-16,https://instagram.com/p/DP3_1zgk0o5,"Pendaftaran Infinity Hackathon by OJK & EKRAF sudah dibuka!

Buktikan ide kamu di satu dari sub-tema berikut:
▪️ Digital Rights & Authentication
▪️ Transparent Creative Supply Chain
▪️ DeFi for Creative Economy
▪️ NFT-Powered Creativity
▪️ Game-Fi: Play-to-Earn & Beyond

Total hadiah hingga Rp50.000.000, termasuk sertifikat penghargaan, dan kesempatan bekerja sama bersama OJK dan Ekraf untuk realisasi project kamu.

Segera daftarkan timmu di sini 👉 https://bit.ly/OJK-EKRAF-HACKATHON-2025-REGISTRATION dan lengkapi proposal-mu (link di bio @blockdev.id).

Diselenggarakan oleh @ojkindonesia, @ekraf.ri, @theblockchain.id & @blockdev.id
Didukung oleh @tether, @amazonwebservices, dan @gitlab"
2025-10-16,https://instagram.com/p/3744742379007195251,
2025-10-16,https://instagram.com/p/3744742379007221707,
2025-10-16,https://instagram.com/p/3744742378738759393,
2025-10-16,https://instagram.com/p/DP3_i_EE9Ay,"🤖 AVIRI COMPETITION 2025 IS COMING!
Saatnya tunjukkan kemampuanmu di dunia robotika & teknologi! ⚙️🚀

Bergabunglah dalam Aviri Robot Competition 2025 — ajang bagi pelajar dan mahasiswa untuk membuktikan kreativitas, kerja tim, dan inovasi dalam merancang serta memprogram robot terbaikmu!

🎯 Kategori: Robot Competition
📅 Tahun: 2025
🏆 Hadiah menarik & sertifikat eksklusif menantimu!

Siap jadi robotic innovator terbaik tahun ini? 🔥
Stay tuned untuk info pendaftaran dan tantangan lomba selanjutnya!

#AviriCompetition2025 #AviriRobotCompetition #RobotCompetition #Aviri #DigitalEducation #Innovation #Robotics #STEM #TechForEducation"
2025-10-16,https://instagram.com/p/DP3_PjLEzie,"🎉 PENDAFTARAN DIBUKA! 🎉
🌟 Holiday Program: Botani Sukarobot Education & Competition 🌟
📍 Regional Level – Botani Square Mall, Bogor

✨ Liburan Seru, Edukatif, dan Penuh Teknologi! ✨
Yuk isi liburan dengan kegiatan seru bareng Sukarobot Academy di Botani Square Mall!
Gabung di program spesial yang menggabungkan belajar robotik & coding dengan kompetisi seru dan menantang! 🤖💡

🎯 Tujuan Program:
🌱 Menumbuhkan minat & bakat di bidang teknologi
🧠 Melatih logika, teamwork, dan problem solving
🏆 Membangun mental kompetitif sejak dini
🚀 Menjadi langkah awal menuju ajang BRC 2026!

📚 Kegiatan:
🔹 Workshop Robotik Mini
🔹 Perlombaan Robotik & Coding
🔹 Trial Class Robotik & Coding Sukarobot

👧🧑 Untuk Usia: 5 – 18 tahun
📅 Durasi: 1 Hari selama liburan sekolah
📍 Lokasi: Botani Square Mall, Bogor

🎁 Fasilitas Peserta:
📘 Modul & alat praktik
🎓 Sertifikat
🤖 Kit robotik
👨‍🏫 Bimbingan mentor profesional
🏢 Tempat nyaman di dalam mall

⚙️ Kategori Lomba:
1️⃣ Coding For Kids Edu
2️⃣ Merakit Lego
3️⃣ Robot Soccer
4️⃣ Sumo Robot

💰 Biaya Pendaftaran:

Rp 149.000 (Edukasi + Kompetisi)

Rp 120.000 (Kompetisi saja)

Tambahan perlombaan: Rp 50.000 / lomba

💳 Pembayaran:
BSI 7272181793 a/n ASEP SAEBAN

📞 Contact Person:
📌 Konfirmasi Pembayaran: 0856-9261-3411 (Admin Sukarobot Bogor)
📌 Info Kegiatan: 0857-9424-9089 (Kak Yunus) / 0857-9891-3090 (Kak Asep)

*Link Pendaftaran*
https://s.id/bsec_sukarobot

🌟 Keunggulan Program:
🏬 Diadakan di Mall Ternama
👩‍🏫 Didampingi Trainer Profesional
🔬 Kurikulum STEAM (Science, Tech, Engineering, Art, Math)
🛠️ Bawa pulang karya & pengalaman berharga!

✨ “Belajar, Berlomba, dan Bersinar Bersama Sukarobot Bogor!” ✨

#SukarobotBogor #BotaniSukarobotEducation #HolidayProgramBogor #KompetisiRobotik #CodingForKids #RobotikBogor #KelasRobotikBogor #LiburanBermanfaat #EdukasiTeknologi #STEAMEducation #SukarobotAcademy #BotaniSquare #AnakHebatBogor #BelajarRobotik #LombaRobotik #CodingCompetition #SukarobotEvent #BogorEvent #GoToSchool #BSEBogor"
2025-10-16,https://instagram.com/p/DP3_DdQE6bM,"📣 Assalamu’alaikum Warahmatullahi Wabarakatuh 

⚜️ MTs Negeri 2 Sukoharjo ⚜️
 Proudly Present

🤖 *IRC 2025 – Innovation Robotic Competition* 🤖

Halo kawan IRC semua.!! 👋
Siapkan dirimu karena IRC 2025 sudah disini.!! 🔥

Jenis lomba IRC makin banyak loh.!!
Kamu bisa ikut lomba ini 👇

🖱️ *Tingkat SD*
- Coding Scratch
- Coding Tinkercad
- Robot Soccer
- Robot Transporter
- Mazesolving
- Arduino Project

⌨️ *Tingkat SMP*
* Coding Scratch
* Coding Tinkercad
* Coding Misi
* Mazesolving
* Arduino Project

🖥️ *Tingkat SMA*
- Arduino Project

-------------------------------------------------------
📆 *Timeline IRC 2025:*
- *Pendaftaran:*
 2 Oktober – 6 November 2025
- *Technical Meeting Online:*
 6 November 2025 
- *Tanggal Pelaksanaan:*
 8–9 November 2025

📍 *Lokasi Lomba*
 MTs Negeri 2 Sukoharjo

📘 Juknis lengkap langsung klik: 
👉 bit.ly/JuknisIRC2025

📝 Yuk daftar sekarang.!! 
👉 bit.ly/DaftarIRC2025

IG: innovation_robotic_competition 

Tunjukkan ide terbaikmu.!!
Buktikan bahwa kamu bisa berinovasi, berkreasi, dan menginspirasi.!!
Sampai jumpa di arena IRC 2025.!! 👋

Wassalamu’alaikum Warahmatullahi Wabarakatuh 🚀

📍 More information:
*Tingkat SD/MI* 
085831480970 (Kak Kessin)
*Tingkat SMP/MTs dan SMA/MA* 
085701310991 (Kak Rinta)"
2025-10-16,https://instagram.com/p/DP3-et6E498,"National IT Competition 2025 
CAKRA (Cipta, Aksi, Kreasi, Akselerasi) 
Software Development: Build Your Smart City Version

🔹 Kategori Peserta: Mahasiswa & SMA/SMK Sederajat di Indonesia
Timeline Penting:
📅 20 Sept - 4 Okt → Pendaftaran Batch 1
📅 5 - 19 Okt → Pendaftaran Batch 2
📅 20 Okt Penutupan pendaftaran
📅 21 - 23 Okt Seleksi dan pengumuman finalis
📅 24 Okt Technical Meeting
📅 31 Okt Pelaksanaan Lomba (Offline)

Biaya Registrasi:
👉 Batch 1: SMA/SMK Rp65K | Mahasiswa Rp100K
👉 Batch 2: SMA/SMK Rp85K | Mahasiswa Rp120K

Yuk, wujudkan ide brilianmu untuk membangun Smart City versi terbaikmu!
🔗 Daftar sekarang melalui link registrasi & dapatkan guidebooknya di QR Code pada flyer.

Contact Person: Ridho (0821-3517-5369)

#nationalitcompetition
#softwaredeveloper #softwaredevelopment #lombanasional #lombait #informationtechnology #develop #beyonddevelopment"
2025-10-16,https://instagram.com/p/DP3-UIgk4mX,"🚀ARE YOU READY?! 🚀
🎨🌟 OPEN REGISTRATION IS NOW LIVE! 🌟🎨
LUMINUX UI/UX DESIGN COMPETITION 2025
📱 ""Generative AI for Social Life: Bridging People and Technology""

🔥 Saatnya tunjukkan kreativitasmu dan jadilah bagian dari kompetisi desain UI/UX paling ditunggu tahun ini!

Apakah kamu mahasiswa atau pelajar SMA yang punya passion di dunia UI/UX dan AI?
Inilah panggungmu untuk bersinar, berinovasi, dan beradu ide dengan desainer muda berbakat lainnya! 🌍✨

🗓 Timeline Pendaftaran:
📍 Batch 1: Mulai 19 September 2025 (HTM: Rp35.000)
📍 Batch 2: Mulai 1 Oktober 2025 (HTM: Rp40.000)
📤 Batas pengumpulan karya: 18 Oktober 2025

🎯 Sub Tema:
-AI untuk Karir
-AI untuk Gaya Hidup Sehat
-AI untuk Inklusivitas & Aksesibilitas

🎁 Benefit:
🏆 Uang Pembinaan
📜 Sertifikat Kompetisi
🌐 Relasi & Networking

📌 Syarat:
-Mahasiswa/i atau Pelajar SMA/sederajat
-Membaca seluruh ketentuan di guidebook 

🔗 Link Pendaftaran:
https://unesa.me/PendaftaranLUMINUX2025 

💰 Pembayaran:
559101041755539 BRI (Diana Safitri)
5600434529 BCA (Valentania Alia Febrian)
901251940240 Seabank (Valentania Alia Febrian)

📞 Contact Person:
Hakim - 0821-1268-2851
Rosyad - 0895-6379-98198

Yuk, jangan lewatkan kesempatan emas ini untuk mengasah skill dan memperluas relasi di bidang UI/UX dan AI! 💻🚀

#LUMINUX2025 #UIUXCompetition #DesignChallenge #GenerativeAI #KompetisiMahasiswa #KompetisiPelajar"
2025-10-16,https://instagram.com/p/DP39trnE88e,"🚨 BUILDER MEETUP: Conquer Forte <Hacks> on Flow 🚨
Build with Disney, Dune & Dapper — go for $250K+ this month!

Sat, Oct 18 • 5:00–9:00 PM WIB
La Moringa, Kemang (South Jakarta)

What you’ll get:
• Event overview & how to join the hackathon
• Prize breakdown & tips to maximize your chances
• Quick demo: start a project in minutes
• Team matching & networking with fellow builders

Open to everyone: devs, designers, PMs, students, community folks, if you want to make something this week, you’re in.

Hosts: Flow × HackQuest × Ethereum Jakarta × BlockDevID

📍 La Moringa Jakarta — Jl. Kemang Raya, Bangka
🎟️ RSVP (limited seats): luma.com/ft95rwt9"
2025-10-16,https://instagram.com/p/3744733028494322852,
2025-10-16,https://instagram.com/p/3744733028586565039,
2025-10-16,https://instagram.com/p/DP39ISjkx28,"Admin notes:
Untuk informasi lebih lanjut, mohon cek https://hackathon.bkn.go.id/"
2025-10-16,https://instagram.com/p/DP38mB8k99y,"Hey, future codepreneur! 👩‍💻👨‍💻
Kamu punya ide bisnis digital keren? Saatnya tunjukkan di Jatim Youth Codepreneur Challenge 2025!

Kompetisi koding untuk siswa SMA/SMK/MA se-Jawa Timur! Hadiah total puluhan juta rupiah + beasiswa UBAYA!

📅 Pendaftaran: 15–29 Oktober 2025
📍 Info lengkap di jycc.jatimprov.go.id

Let’s build the next big digital solution from East Java! ⚡"
2025-10-16,https://instagram.com/p/DP37Lcqk2dR,"👾 Calling All Tech Enthusiasts! 👾

Saatnya para Pemuda, Innovator, Developer, Cyber Security Specialist, Pentester, Data Scientist, dan AI Expert menunjukkan inovasi terbaik untuk memperkuat sistem kesehatan bangsa.

🔐 Security | 🤖 Agentic AI | 💡 Innovation System
📅 Pendaftaran: 26 Sept – 8 Nov 2025

💻 Hack the Code, Reinforce the Nation!

#Healthkathon2025 #BPJSKesehatan #InovasiKesehatan #AI #Security #InnovationSystem #ComingSoon #BPJSHealthkathon2025"
2025-10-12,https://instagram.com/p/DPsHaRhk1p9,"Admin notes:
Untuk informasi lebih lanjut, cek: ungu.in/indoneris25
- Pemrograman di sini adalah kompetisi pemrograman mobile"
