,date,caption,day,month,year,clean_text,hashtags,mentions,price_batch_1,price_batch_2,price_batch_3
743,2024-08-04,"🥷 ARE YOU THE NEXT CYBER HERO? 🥷

⚡️ Cyber Ops Clash adalah kompetisi Capture The Flag (CTF) berskala nasional yang dirancang khusus untuk pelajar SMA/SMK serta mahasiswa/i S1/D4/D3/D2/D1 di seluruh Indonesia. Kompetisi ini diselenggarakan oleh Meta4sec dan Cyberspecters. Inilah kesempatanmu untuk menunjukkan kemampuan dan mengharumkan nama sekolah serta kampusmu! ⚡️

⚙️ SYARAT:
* Kategori : pelajar SMA/Sederajat atau Mahasiwa/i aktif S1/D4/D3/D2/D1.
* Bersifat Team, terdiri 3 peserta.
* ⁠Pembayaran :
Harga : Rp 85.000/Team

🗓 𝗧𝗜𝗠𝗘𝗟𝗜𝗡𝗘 WAKTU:
📍 Pendaftaran :
Tanggal : 26 Juli - 15 Agustus 2024 

📍Technical Meeting 16 Agustus 2024
📍Warm Up 16 Agustus 2024
📍Babak Penyisihan/Qualification 18 Agustus 2024
📍Pengumpulan Write Up Qualification 18-19 Agustus 2024
📍Babak Final 22 Agustus 2024
📍Pengumpulan Write Up Final 22-23 Agutus 2024
📍Pengumuman Juara 24 Agutus 2024

🗓 PERLOMBAAN
Hari : Minggu
Tanggal : 18 Agustus 2024
Waktu : 06.00 WIB - 21.00 WIB
Tempat : Online

🏆 𝗥𝗘𝗪𝗔𝗥𝗗:
* Hadiah Juara 1: Uang Tunai Pembinaan + Sertifikat + Bootcamp Meta4Sec + Merchandise 
* Hadiah Juara 2: Uang Tunai Pembinaan + Sertifikat + Merchandise 
* Hadiah Juara 3: Uang Tunai pembinaan + Sertifikat + Merchandise 

🎯Semua Peserta Akan Mendapatkan Sertifikasi.

💻 𝗟𝗜𝗡𝗞 𝗣𝗘𝗡𝗗𝗔𝗙𝗧𝗔𝗥𝗔𝗡:
🔗 - bit.ly/CTF-Register
🔗 - bit.ly/Guidebook_poster

💵 𝗠𝗘𝗧𝗢𝗗𝗘 𝗣𝗘𝗠𝗕𝗔𝗬𝗔𝗥𝗔𝗡:
💳DANA: 0821-1206-4675 ( Samuel Hamonangan S. )
💳 BRI : 121901000903531 (Samuel Hamonangan S. )

Segera Daftarkan team kamu dan banggakan nama sekolah serta kampus mu!! 😎

📱 𝗖𝗢𝗡𝗧𝗔𝗖𝗧 𝗣𝗘𝗥𝗦𝗢𝗡:
👤 Samuel (Admin 1)
WA : 0821-1206-4675
👤 Nisa (Admin 2)
WA : 0851-8367-1106

📸 Social Media Kami:

INSTAGRAM : https://www.instagram.com/meta4sec/
YOUTUBE : https://www.youtube.com/@Meta4sec
LINKEDIN : https://www.linkedin.com/company/meta4sec",4,8,2024,"ARE YOU THE NEXT CYBER HERO?   Cyber Ops Clash adalah kompetisi Capture The Flag (CTF) berskala nasional yang dirancang khusus untuk pelajar SMA/SMK serta mahasiswa/i S1/D4/D3/D2/D1 di seluruh Indonesia. Kompetisi ini diselenggarakan oleh Meta4sec dan Cyberspecters. Inilah kesempatanmu untuk menunjukkan kemampuan dan mengharumkan nama sekolah serta kampusmu!   SYARAT: * Kategori : pelajar SMA/Sederajat atau Mahasiwa/i aktif S1/D4/D3/D2/D1. * Bersifat Team, terdiri 3 peserta. * Pembayaran : Harga : Rp 85.000/Team   WAKTU:  Pendaftaran : Tanggal : 26 Juli - 15 Agustus 2024  Technical Meeting 16 Agustus 2024 Warm Up 16 Agustus 2024 Babak Penyisihan/Qualification 18 Agustus 2024 Pengumpulan Write Up Qualification 18-19 Agustus 2024 Babak Final 22 Agustus 2024 Pengumpulan Write Up Final 22-23 Agutus 2024 Pengumuman Juara 24 Agutus 2024  PERLOMBAAN Hari : Minggu Tanggal : 18 Agustus 2024 Waktu : 06.00 WIB - 21.00 WIB Tempat : Online  : * Hadiah Juara 1: Uang Tunai Pembinaan + Sertifikat + Bootcamp Meta4Sec + Merchandise  * Hadiah Juara 2: Uang Tunai Pembinaan + Sertifikat + Merchandise  * Hadiah Juara 3: Uang Tunai pembinaan + Sertifikat + Merchandise  Semua Peserta Akan Mendapatkan Sertifikasi.   :  - bit.ly/CTF-Register  - bit.ly/Guidebook_poster   : DANA: 0821-1206-4675 ( Samuel Hamonangan S. )  BRI : 121901000903531 (Samuel Hamonangan S. ) Segera Daftarkan team kamu dan banggakan nama sekolah serta kampus mu!!    :  Samuel (Admin 1) WA : 0821-1206-4675  Nisa (Admin 2) WA : 0851-8367-1106  Social Media Kami: INSTAGRAM : https://www.instagram.com/meta4sec/ YOUTUBE : https://www.youtube.com/@Meta4sec LINKEDIN : https://www.linkedin.com/company/meta4sec",[],['Meta4sec'],85000.0,,
744,2024-08-04,"[BEM FTMM x HIMA FTMM UNAIR PROUDLY PRESENT] 

‼️KNOCK KNOCK!! AIRNOLOGY 3.0 IS COMING🚪🫣

HI Airnopeeps🙌🏻

🔎 Airnology 3.0 (Airlangga Technology Week 3.0) merupakan ajang kompetisi dari kolaborasi kelima disiplin ilmu Fakultas Teknologi Maju dan Multidisiplin. 

Dengan membawakan tema ""Empowering Society 5.0: Enforcing AI Technology Efficiency to Unleash Indonesia's Potential"", Airnology 3.0 siap  mewadahi potensi serta kreativitas para pelajar seluruh Indonesia dengan mengadakan berbagai jenis perlombaan. 

Airnology 3.0 membuka kesempatan kepada Mahasiswa, Siswa SMA/SMK/MA sederajat, dan Siswa SMP sederajat di seluruh Indonesia.‼️🇲🇨

Bakal ada apa ajasih di Airnology 3.0?? berikut jenis-jenis lomba yang akan diadakan 👇🏻

🥇Jenis Perlombaan Airnology 3.0🥇
1. Dataquest : Objective Quest & Visual Quest.
2. Invation : Essay Competition & Product Design.
3. Electroscope : Essay Competition & Inovation Competition.
4. ANW (Airlangga Nanotechnology Week) : Essay Competition.
5. Airofest : Linemaze Challenge & Coding Challenge.

Jadi, tunggu apa lagi? Persiapkan diri dan salurkan kreativitasmu di Airnology 3.0. Catat tanggalnya dan jangan sampai ketinggalan yaa!!👇🏻👇🏻

Pendaftaran masing-masing perlombaan dapat diakses melalui:
🔗https://linktr.ee/airnology3.0

We are waiting for your presence. Can't wait to see you all 🙋🏻‍♀️🙌🏻😉

For more information, stay tuned on our social media
Instagram : @airnology.ftmm
Tiktok : @airnology.ftmm

#UniversitasAirlangga #BEMFTMM #FTMMUNAIR #AIRNOLOGY #AIROFEST #INVATION #DATAQUEST #ELECTROSCOPE #ANW #Infolomba #lombaessay #essay #lombasainsdata #linemaze #coding #robotika #datascience #nanoteknologi #elektro #industri #lombacoding #studycase #lombasmp #lombasma #lombamahasiswa #olimpiade #olimpiadeindonesia",4,8,2024,"[BEM FTMM x HIMA FTMM UNAIR PROUDLY PRESENT]  KNOCK KNOCK!! AIRNOLOGY 3.0 IS COMING HI Airnopeeps  Airnology 3.0 (Airlangga Technology Week 3.0) merupakan ajang kompetisi dari kolaborasi kelima disiplin ilmu Fakultas Teknologi Maju dan Multidisiplin.  Dengan membawakan tema ""Empowering Society 5.0: Enforcing AI Technology Efficiency to Unleash Indonesia's Potential"", Airnology 3.0 siap  mewadahi potensi serta kreativitas para pelajar seluruh Indonesia dengan mengadakan berbagai jenis perlombaan.  Airnology 3.0 membuka kesempatan kepada Mahasiswa, Siswa SMA/SMK/MA sederajat, dan Siswa SMP sederajat di seluruh Indonesia. Bakal ada apa ajasih di Airnology 3.0?? berikut jenis-jenis lomba yang akan diadakan  Jenis Perlombaan Airnology 3.0 1. Dataquest : Objective Quest & Visual Quest. 2. Invation : Essay Competition & Product Design. 3. Electroscope : Essay Competition & Inovation Competition. 4. ANW (Airlangga Nanotechnology Week) : Essay Competition. 5. Airofest : Linemaze Challenge & Coding Challenge. Jadi, tunggu apa lagi? Persiapkan diri dan salurkan kreativitasmu di Airnology 3.0. Catat tanggalnya dan jangan sampai ketinggalan yaa!! Pendaftaran masing-masing perlombaan dapat diakses melalui: https://linktr.ee/airnology3.0 We are waiting for your presence. Can't wait to see you all  For more information, stay tuned on our social media Instagram : @airnology.ftmm Tiktok : @airnology.ftmm #UniversitasAirlangga #BEMFTMM #FTMMUNAIR #AIRNOLOGY #AIROFEST #INVATION #DATAQUEST #ELECTROSCOPE #ANW #Infolomba #lombaessay #essay #lombasainsdata #linemaze #coding #robotika #datascience #nanoteknologi #elektro #industri #lombacoding #studycase #lombasmp #lombasma #lombamahasiswa #olimpiade #olimpiadeindonesia","['UniversitasAirlangga', 'BEMFTMM', 'FTMMUNAIR', 'AIRNOLOGY', 'AIROFEST', 'INVATION', 'DATAQUEST', 'ELECTROSCOPE', 'ANW', 'Infolomba', 'lombaessay', 'essay', 'lombasainsdata', 'linemaze', 'coding', 'robotika', 'datascience', 'nanoteknologi', 'elektro', 'industri', 'lombacoding', 'studycase', 'lombasmp', 'lombasma', 'lombamahasiswa', 'olimpiade', 'olimpiadeindonesia']","['airnology', 'airnology']",,,
745,2024-08-04,"[🎉🚀 The ACE Teknik Komputer balik lagi dengan lomba yang menarik untuk tahun 2024! 🚀🎉]

Kali ini, The ACE dari Teknik Komputer Universitas Diponegoro kembali hadir dengan rangkaian lomba seru yang siap menguji kreativitas, inovasi, dan kemampuanmu di dunia teknologi! Ini adalah kesempatan emas untuk bersaing, menunjukkan bakat terbaikmu, dan berkontribusi dalam menciptakan solusi inovatif. Siapkan dirimu dan jangan lewatkan kesempatan untuk bersinar! Berikut adalah lomba-lomba menarik yang bisa kamu ikuti:

1. Lomba Capture the Flag (CTF) 2024 
  Tema: Safe Cyberspace: Eliminate the threats, to build a safer future 
 📅 Pendaftaran: 1-10 Agustus 2024 
 💰 Biaya: Rp 60.000 
 📞 Contact Person: 
 - Anastasya: 0838-2262-9004 
 - Tian Putra: 0897-6666-609 
 - Shulhan Aziz: 0831-1114-7273 

2. Lomba Essay 
  Tema: The Role of IoT in Achieving Sustainable Development Goals 
 📅 Pendaftaran Gelombang 1: 1-10 Agustus 2024 
 💰 Biaya: Rp 45.000 
 📞 Contact Person: 
 - Wahyu Ramadhani: 0822-4199-2151 
 - Daffa Ananda: 0819-4676-7250 
 - Syada Saleha: 0853-2546-0763 

3. Lomba UI/UX 
  Tema: Design the Impossible for Future: Innovate UI/UX with Artificial Intelligence (AI) 
 📅 Pendaftaran Gelombang 1: 1-10 Agustus 2024 
 💰 Biaya: Rp 70.000 
 📞 Contact Person: 
 - Mutiara Sabrina R: 0858-0322-8042 
 - Edi Wicoro: 0823-2572-0215 

🌟 Hadiah menarik sudah menanti para pemenang! Setiap lomba menawarkan hadiah yang tentunya akan memotivasi kamu untuk berkompetisi. Semua peserta juga akan mendapatkan sertifikat sebagai bentuk penghargaan atas partisipasi kalian! 🎓✨

Jangan lewatkan kesempatan ini! Tunjukkan ide-ide brilianmu dan ciptakan masa depan yang lebih baik! 💪✨

Daftar segera, dan mari kita buat gebrakan di dunia teknologi! 🎊🌍

#TheACETeknikKomputer #LombaSeru2024 #CaptureTheFlag #IoTEssayCompetition #UIUXCompetition #UlangTahunTeknikKomputerUndip",4,8,2024,"[ The ACE Teknik Komputer balik lagi dengan lomba yang menarik untuk tahun 2024! ] Kali ini, The ACE dari Teknik Komputer Universitas Diponegoro kembali hadir dengan rangkaian lomba seru yang siap menguji kreativitas, inovasi, dan kemampuanmu di dunia teknologi! Ini adalah kesempatan emas untuk bersaing, menunjukkan bakat terbaikmu, dan berkontribusi dalam menciptakan solusi inovatif. Siapkan dirimu dan jangan lewatkan kesempatan untuk bersinar! Berikut adalah lomba-lomba menarik yang bisa kamu ikuti: 1. Lomba Capture the Flag (CTF) 2024    Tema: Safe Cyberspace: Eliminate the threats, to build a safer future    Pendaftaran: 1-10 Agustus 2024    Biaya: Rp 60.000    Contact Person:   - Anastasya: 0838-2262-9004   - Tian Putra: 0897-6666-609   - Shulhan Aziz: 0831-1114-7273  2. Lomba Essay    Tema: The Role of IoT in Achieving Sustainable Development Goals    Pendaftaran Gelombang 1: 1-10 Agustus 2024    Biaya: Rp 45.000    Contact Person:   - Wahyu Ramadhani: 0822-4199-2151   - Daffa Ananda: 0819-4676-7250   - Syada Saleha: 0853-2546-0763  3. Lomba UI/UX    Tema: Design the Impossible for Future: Innovate UI/UX with Artificial Intelligence (AI)    Pendaftaran Gelombang 1: 1-10 Agustus 2024    Biaya: Rp 70.000    Contact Person:   - Mutiara Sabrina R: 0858-0322-8042   - Edi Wicoro: 0823-2572-0215   Hadiah menarik sudah menanti para pemenang! Setiap lomba menawarkan hadiah yang tentunya akan memotivasi kamu untuk berkompetisi. Semua peserta juga akan mendapatkan sertifikat sebagai bentuk penghargaan atas partisipasi kalian!  Jangan lewatkan kesempatan ini! Tunjukkan ide-ide brilianmu dan ciptakan masa depan yang lebih baik!  Daftar segera, dan mari kita buat gebrakan di dunia teknologi!  #TheACETeknikKomputer #LombaSeru2024 #CaptureTheFlag #IoTEssayCompetition #UIUXCompetition #UlangTahunTeknikKomputerUndip","['TheACETeknikKomputer', 'LombaSeru2024', 'CaptureTheFlag', 'IoTEssayCompetition', 'UIUXCompetition', 'UlangTahunTeknikKomputerUndip']",[],45000.0,60000.0,70000.0
746,2024-08-02,"[NATIONAL JIASIC HACKATHON COMPETITION]

UKM SEARCH Telkom University
Proudly Present:

📊NATIONAL JIASIC HACKATHON COMPETITION THE 13th JAVA BUSINESS COMPETITION (JBC) 2024📊

📜With Theme :
“The Miracle of Momentum : Create a Business Foundation with Technology to Digital Transformation”

▶ Sub Theme :
- Education
- Artificial Intelligence (AI)
- Economics
- Environment
- Fashion

🕹️Category
- Hustler 
- Hipster
- Hound

ℹRequirements:
- Participants are students (SMA/SMK/MA-equivalent) and active students (D3/D4/S1-equivalent quivalent in college tall) in Indonesia as proven by a Student Card for Students (SMA/SMK/MA-equivalent), and Student Identity Card are active (D3/D4/S1-equivalent) 
- Each participant must fill in their original and complete identity on the registration link listed (linktr.ee/JBC2024) 
- Participants register as individuals (individuals). 
- Participants register and are required to submit an Executive Summary. 
- Participants who have registered cannot be replaced by anyone else. 
- Prospective participants must choose one of three startup roles, namely: 
 ● HUSTLER: As explained in the skill category points 
 ● HIPSTER: As explained in the skill category points 
 ● HOUND: As explained in the skill category points 
- By registering and being selected as a participant in the JIASIC Hackathon 2024, participants are deemed to have agreed to all the provisions, technicalities and requirements set by the committee.

🏢Facilities For Finalist
- 4x Meal
- 2x Snack Box
- 1 Night Accomodation
- Transportation to Hotel
- Merchandise

📌Guidebook Link:
linktr.ee/JBC2024

📌Registration Link: 
linktr.ee/JBC2024

📌Twibbon and Poster Link:
linktr.ee/JBC2024

📅Open Registration :
- Batch 1 : July, 8th - 21th 2024
- Batch 2 : July, 22th - August, 4th 2024

📑 Executive Summary Deadline Submission:
- Batch 1 : July, 21th 2024
- Batch 2 : August, 4th 2024

💲Registration Fee:
○ Batch 1 : Rp 10.000/ individual
○ Batch 2 : Rp 15.000/ individual

💳 Payment :
M-Banking
Mandiri : Dilla Ananda Wahyuningsih (1180013791818) 

E-Wallet 
DANA : Istiazah Latifah Sadina (082119702035) 

👤Contact Person :
Meizon 
No. Hp : (+62) 81346374929
Raina 
ID Line",2,8,2024,"[NATIONAL JIASIC HACKATHON COMPETITION] UKM SEARCH Telkom University Proudly Present: NATIONAL JIASIC HACKATHON COMPETITION THE 13th JAVA BUSINESS COMPETITION (JBC) 2024 With Theme : The Miracle of Momentum : Create a Business Foundation with Technology to Digital Transformation  Sub Theme : - Education - Artificial Intelligence (AI) - Economics - Environment - Fashion Category - Hustler  - Hipster - Hound Requirements: - Participants are students (SMA/SMK/MA-equivalent) and active students (D3/D4/S1-equivalent quivalent in college tall) in Indonesia as proven by a Student Card for Students (SMA/SMK/MA-equivalent), and Student Identity Card are active (D3/D4/S1-equivalent)  - Each participant must fill in their original and complete identity on the registration link listed (linktr.ee/JBC2024)  - Participants register as individuals (individuals).  - Participants register and are required to submit an Executive Summary.  - Participants who have registered cannot be replaced by anyone else.  - Prospective participants must choose one of three startup roles, namely:    HUSTLER: As explained in the skill category points    HIPSTER: As explained in the skill category points    HOUND: As explained in the skill category points  - By registering and being selected as a participant in the JIASIC Hackathon 2024, participants are deemed to have agreed to all the provisions, technicalities and requirements set by the committee. Facilities For Finalist - 4x Meal - 2x Snack Box - 1 Night Accomodation - Transportation to Hotel - Merchandise Guidebook Link: linktr.ee/JBC2024 Registration Link:  linktr.ee/JBC2024 Twibbon and Poster Link: linktr.ee/JBC2024 Open Registration : - Batch 1 : July, 8th - 21th 2024 - Batch 2 : July, 22th - August, 4th 2024  Executive Summary Deadline Submission: - Batch 1 : July, 21th 2024 - Batch 2 : August, 4th 2024 Registration Fee:  Batch 1 : Rp 10.000/ individual  Batch 2 : Rp 15.000/ individual  Payment : M-Banking Mandiri : Dilla Ananda Wahyuningsih (1180013791818)  E-Wallet  DANA : Istiazah Latifah Sadina (082119702035)  Contact Person : Meizon  No. Hp : (+62) 81346374929 Raina  ID Line",[],[],10000.0,15000.0,
747,2024-08-02,"🚀 Chain Fusion Hacker House di Coinfest Asia! 🌴✨

📅 Tanggal: 21-23 Agustus 2024
📍 Lokasi: Bali - Oxo Workland (21 Agustus) & Nuanu City (22-23 Agustus)

✨ Tema Perlombaan:

xChain dApps: Manfaatkan teknologi seperti threshold ECDSA, integrasi Bitcoin, ckBTC, ckETH, HTTPS outcalls, dan lainnya untuk menciptakan aplikasi inovatif.
Fully on-chain dApps: Bangun aplikasi yang sepenuhnya berada di atas blockchain, seperti SocialFi, alat DAO, aplikasi fokus privasi, protokol RWA DeFi, dan solusi AI yang transparan, aman, dan skalabel.
🎁 Total Hadiah: $50,000
💵 $15,000 untuk 2 track ($7,500 per track)
💵 $35,000 untuk partisipasi di Hacker House!

🕒 Lomba Offline Selama 48 Jam: Tunjukkan kreativitasmu dan buat inovasi luar biasa!

🔧 Untuk: Developer Web2/Web3, Pengusaha, Enthusiast Web3, dan Web3 Degens.

🎉 Kenapa Ikut?

Dapatkan wawasan berharga tentang ICP
Ikuti workshop, panel, dan presentasi
Bekerja pada proyek, bertemu orang baru, dan bergabung dengan tim
Dukungan dari insinyur ICP dan mentor berpengalaman
Nikmati makanan dan minuman gratis sepanjang hari
Hadiri acara malam eksklusif di Villa After Party!
🔗 Info & Registrasi: [Link di bio]
Jangan lewatkan kesempatan ini untuk belajar, berkolaborasi, dan bersenang-senang! 🌟",2,8,2024,"Chain Fusion Hacker House di Coinfest Asia!   Tanggal: 21-23 Agustus 2024  Lokasi: Bali - Oxo Workland (21 Agustus) & Nuanu City (22-23 Agustus)  Tema Perlombaan: xChain dApps: Manfaatkan teknologi seperti threshold ECDSA, integrasi Bitcoin, ckBTC, ckETH, HTTPS outcalls, dan lainnya untuk menciptakan aplikasi inovatif. Fully on-chain dApps: Bangun aplikasi yang sepenuhnya berada di atas blockchain, seperti SocialFi, alat DAO, aplikasi fokus privasi, protokol RWA DeFi, dan solusi AI yang transparan, aman, dan skalabel.  Total Hadiah: $50,000  $15,000 untuk 2 track ($7,500 per track)  $35,000 untuk partisipasi di Hacker House!  Lomba Offline Selama 48 Jam: Tunjukkan kreativitasmu dan buat inovasi luar biasa!  Untuk: Developer Web2/Web3, Pengusaha, Enthusiast Web3, dan Web3 Degens.  Kenapa Ikut? Dapatkan wawasan berharga tentang ICP Ikuti workshop, panel, dan presentasi Bekerja pada proyek, bertemu orang baru, dan bergabung dengan tim Dukungan dari insinyur ICP dan mentor berpengalaman Nikmati makanan dan minuman gratis sepanjang hari Hadiri acara malam eksklusif di Villa After Party!  Info & Registrasi: [Link di bio] Jangan lewatkan kesempatan ini untuk belajar, berkolaborasi, dan bersenang-senang!",[],[],0.0,,
748,2024-08-02,"✨🎉 Lomba Coding untuk Anak SD - SMA! 🎉✨

📱 KiddoHack-Algorithm Code Challenge, untuk usia 7-18 tahun dengan kategori:

📌 SD Beginner (SD 1-3)
📌 SD Advanced (SD 4-6)
📌 SMP - SMA

🗓 Pendaftaran: 15 Juli 2024 - 18 Agustus 2024
💸 Biaya: Rp 100,000 (dapat ditukarkan dengan voucher KodeKiddo)
 💻 Event ONLINE by ZOOM 25 Agustus 2024
Khusus peserta SD akan mendapatkan akun Code Monkey GRATIS selama 6 bulan! 🤩

Link Registrasi :https://bit.ly/KiddoHack24 

More info:
wa.me/+6289681253000
www.kodekiddo.com/

Siapkan dirimu untuk tantangan seru dan tunjukkan kemampuan codingmu! 🚀👾
#KodeKiddo #Kiddohack #KompetisiCoding #KompetisiAI #EventOnline #CodingForKids #AIforKids #BelajarSambilBermain",2,8,2024,"Lomba Coding untuk Anak SD - SMA!   KiddoHack-Algorithm Code Challenge, untuk usia 7-18 tahun dengan kategori:  SD Beginner (SD 1-3)  SD Advanced (SD 4-6)  SMP - SMA  Pendaftaran: 15 Juli 2024 - 18 Agustus 2024  Biaya: Rp 100,000 (dapat ditukarkan dengan voucher KodeKiddo)   Event ONLINE by ZOOM 25 Agustus 2024 Khusus peserta SD akan mendapatkan akun Code Monkey GRATIS selama 6 bulan!  Link Registrasi :https://bit.ly/KiddoHack24  More info: wa.me/+6289681253000 www.kodekiddo.com/ Siapkan dirimu untuk tantangan seru dan tunjukkan kemampuan codingmu!  #KodeKiddo #Kiddohack #KompetisiCoding #KompetisiAI #EventOnline #CodingForKids #AIforKids #BelajarSambilBermain","['KodeKiddo', 'Kiddohack', 'KompetisiCoding', 'KompetisiAI', 'EventOnline', 'CodingForKids', 'AIforKids', 'BelajarSambilBermain']",[],0.0,100000.0,
749,2024-07-31,"Admin notes:
Silakan cek https://www.facebook.com/codingcompetitions/hacker-cup untuk informasi lebih lanjut",31,7,2024,Admin notes: Silakan cek https://www.facebook.com/codingcompetitions/hacker-cup untuk informasi lebih lanjut,[],[],,,
750,2024-07-31,"[OPEN REGISTRATION DEVELOPMENT COMPETITION]

All Competition Development now Open for Registration! Dont forget to register your team based on your development category and Good Luck! 

Ready to show your best creation?
Click the link below for more details:

https://mage-its.id/competition

Stay tuned to our social media platforms for more informations and the latest updates.
Instagram: @mage_its
Line: @rio5948f
Tiktok: @magex_its

#MageCompetition
#ITSSURABAYA 
#TEKKOMITS 
#MAGEX",31,7,2024,[OPEN REGISTRATION DEVELOPMENT COMPETITION] All Competition Development now Open for Registration! Dont forget to register your team based on your development category and Good Luck!  Ready to show your best creation? Click the link below for more details: https://mage-its.id/competition Stay tuned to our social media platforms for more informations and the latest updates. Instagram: @mage_its Line: @rio5948f Tiktok: @magex_its #MageCompetition #ITSSURABAYA  #TEKKOMITS  #MAGEX,"['MageCompetition', 'ITSSURABAYA', 'TEKKOMITS', 'MAGEX']","['mage_its', 'rio5948f', 'magex_its']",,,
751,2024-07-30,"Admin notes:
Silakan kunjungi https://tlx.toki.id/contests/troc-37 untuk informasi lebih lanjut",30,7,2024,Admin notes: Silakan kunjungi https://tlx.toki.id/contests/troc-37 untuk informasi lebih lanjut,[],[],,,
752,2024-07-30,"[CPSC 2024 PRE-REGISTRATION IS NOW OPEN‼️]

Hallo scientist muda👋🏻

CPSC atau Computer Problem Solving Competition 2024 telah kembali! Kabar baiknya, pra-pendaftaran CPSC sudah mulai dibuka loh😱 

Who's excited⁉️
Pra-pendaftaran hanya dibuka dari tanggal 31 Juli 2024 sampai 11 Agustus 2024, so don't miss it😉

Segara daftarkan diri kalian dan jadilah bagian dari kami ya!

""In the world of technology, the only constant is change, and the only way to stay ahead is to constantly innovate."" — Tim Cook

#CPSC2024💡
#ForgeYourPath 🧩
————————
CPSC 2024
Pesta Sains Nasional
IG: @cpsc_ipb
Linkedln: CPSC IPB
CP: +62 881-0243-67265 (Sri)📱

#CPSC2024
#TheFutureofScience
#sainsdunia
#PSN 2024",30,7,2024,"[CPSC 2024 PRE-REGISTRATION IS NOW OPEN] Hallo scientist muda CPSC atau Computer Problem Solving Competition 2024 telah kembali! Kabar baiknya, pra-pendaftaran CPSC sudah mulai dibuka loh  Who's excited Pra-pendaftaran hanya dibuka dari tanggal 31 Juli 2024 sampai 11 Agustus 2024, so don't miss it Segara daftarkan diri kalian dan jadilah bagian dari kami ya! ""In the world of technology, the only constant is change, and the only way to stay ahead is to constantly innovate.""  Tim Cook #CPSC2024 #ForgeYourPath   CPSC 2024 Pesta Sains Nasional IG: @cpsc_ipb Linkedln: CPSC IPB CP: +62 881-0243-67265 (Sri) #CPSC2024 #TheFutureofScience #sainsdunia #PSN 2024","['CPSC2024', 'ForgeYourPath', 'CPSC2024', 'TheFutureofScience', 'sainsdunia', 'PSN']",['cpsc_ipb'],,,
753,2024-07-26,"👨🏻‍💻FIKFAIR ACADEMIC COMPETITION👩🏻‍💻

🚀 Ready to showcase your brilliance? Join us at the FIKFAIR Academic Competition and let your intellect shine! 🌟

FIKFAIR proudly presents “FIKFAIR ACADEMIC COMPETITION” to support students interested in academic talent. This FIKFAIR holds competitions in Robotic and Competitive Programming.

🤖Robotik🤖
‼️Open Registration : 26 Juli-26 Agustus 2024‼️
👥Mahasiswa, 2-4/Team
💰FREE
🎁Jutaan Rupiah
🔗 Link Form: bit.ly/RegistrasiRoboticsFIKFAIR2024
🗣️ Contact Person
Yosi
WA : 081224513540 
LINE : yosis0409

Khinthia Sukma Melati Luthfiana
WA : 081380586365
LINE : parkkhinjin9204

💻Competitive Programming💻
‼️Open Registration : 26 Juli-26 Agustus 2024‼️
👥Mahasiswa, 1-3/Team
💰FREE
🎁Jutaan Rupiah
🔗 Link Form: bit.ly/RegistrasiCompetitiveProgrammingFIKFAIR2024 
🗣️ Contact Person
Ausath Abdi Dzil Ikram
WA : 081277791613
LINE : ausath.dzilikram

Khinthia Sukma Melati Luthfiana
WA : 081380586365
LINE : parkkhinjin9204

#FIKFAIR2024
#AcademicCompetitionFIKFAIR",26,7,2024,"FIKFAIR ACADEMIC COMPETITION  Ready to showcase your brilliance? Join us at the FIKFAIR Academic Competition and let your intellect shine!  FIKFAIR proudly presents FIKFAIR ACADEMIC COMPETITION to support students interested in academic talent. This FIKFAIR holds competitions in Robotic and Competitive Programming. Robotik Open Registration : 26 Juli-26 Agustus 2024 Mahasiswa, 2-4/Team FREE Jutaan Rupiah  Link Form: bit.ly/RegistrasiRoboticsFIKFAIR2024  Contact Person Yosi WA : 081224513540  LINE : yosis0409 Khinthia Sukma Melati Luthfiana WA : 081380586365 LINE : parkkhinjin9204 Competitive Programming Open Registration : 26 Juli-26 Agustus 2024 Mahasiswa, 1-3/Team FREE Jutaan Rupiah  Link Form: bit.ly/RegistrasiCompetitiveProgrammingFIKFAIR2024   Contact Person Ausath Abdi Dzil Ikram WA : 081277791613 LINE : ausath.dzilikram Khinthia Sukma Melati Luthfiana WA : 081380586365 LINE : parkkhinjin9204 #FIKFAIR2024 #AcademicCompetitionFIKFAIR","['FIKFAIR2024', 'AcademicCompetitionFIKFAIR']",[],,,
